image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
000156.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000156.jpg,295,84,318,150,0,0.9755837321281433,320,240
000157.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000157.jpg,0,100,21,148,0,0.5733846426010132,320,240
000157.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000157.jpg,295,85,318,149,0,0.9792606830596924,320,240
000158.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000158.jpg,0,101,23,146,0,0.8267965912818909,320,240
000158.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000158.jpg,295,87,316,149,0,0.9887970089912415,320,240
000159.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000159.jpg,0,101,23,147,0,0.7591245770454407,320,240
000159.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000159.jpg,295,87,316,148,0,0.987991213798523,320,240
000160.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000160.jpg,0,100,23,148,0,0.7334690093994141,320,240
000160.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000160.jpg,292,85,315,150,0,0.9910827875137329,320,240
000161.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000161.jpg,0,100,23,148,0,0.7543866634368896,320,240
000161.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000161.jpg,292,86,314,150,0,0.9871188402175903,320,240
000162.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000162.jpg,0,99,24,147,0,0.8242760300636292,320,240
000162.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000162.jpg,291,86,313,150,0,0.9890384674072266,320,240
000163.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000163.jpg,1,102,25,144,0,0.8383117318153381,320,240
000163.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000163.jpg,290,86,313,150,0,0.9896841049194336,320,240
000164.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000164.jpg,2,99,24,145,0,0.8166394233703613,320,240
000164.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000164.jpg,289,88,313,148,0,0.9902580380439758,320,240
000165.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000165.jpg,3,99,23,145,0,0.769365668296814,320,240
000165.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000165.jpg,289,88,312,148,0,0.9897276759147644,320,240
000166.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000166.jpg,3,100,24,144,0,0.8695517182350159,320,240
000166.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000166.jpg,287,90,312,146,0,0.9856691956520081,320,240
000167.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000167.jpg,3,99,24,144,0,0.8283730745315552,320,240
000167.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000167.jpg,287,90,311,146,0,0.9858043193817139,320,240
000168.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000168.jpg,2,100,25,143,0,0.9293193817138672,320,240
000168.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000168.jpg,283,92,311,144,0,0.972428560256958,320,240
000169.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000169.jpg,2,99,25,143,0,0.9311552047729492,320,240
000169.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000169.jpg,282,92,311,144,0,0.9754677414894104,320,240
000170.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000170.jpg,3,100,26,144,0,0.9100601673126221,320,240
000170.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000170.jpg,276,88,312,148,0,0.9564018249511719,320,240
000171.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000171.jpg,3,100,26,143,0,0.883599579334259,320,240
000171.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000171.jpg,276,89,313,147,0,0.9486932158470154,320,240
000172.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000172.jpg,4,100,26,144,0,0.8527137637138367,320,240
000172.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000172.jpg,277,87,311,149,0,0.9728817343711853,320,240
000173.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000173.jpg,4,100,26,143,0,0.8390576839447021,320,240
000173.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000173.jpg,277,87,310,149,0,0.9754438996315002,320,240
000174.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000174.jpg,5,100,28,143,0,0.8417707681655884,320,240
000174.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000174.jpg,278,87,308,150,0,0.9789073467254639,320,240
000175.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000175.jpg,5,100,28,144,0,0.8088858723640442,320,240
000175.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000175.jpg,278,88,308,150,0,0.9708320498466492,320,240
000176.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000176.jpg,5,100,31,143,0,0.894305944442749,320,240
000176.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000176.jpg,279,88,305,149,0,0.9778892993927002,320,240
000177.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000177.jpg,5,101,31,143,0,0.875045657157898,320,240
000177.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000177.jpg,279,88,304,149,0,0.9826057553291321,320,240
000178.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000178.jpg,6,101,31,142,0,0.8843787312507629,320,240
000178.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000178.jpg,277,90,302,147,0,0.9776130318641663,320,240
000179.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000179.jpg,6,100,31,143,0,0.8901224732398987,320,240
000179.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000179.jpg,278,90,302,147,0,0.9834166765213013,320,240
000180.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000180.jpg,8,100,33,143,0,0.9412242770195007,320,240
000180.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000180.jpg,276,91,298,145,0,0.9904614090919495,320,240
000181.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000181.jpg,8,100,33,143,0,0.9596970081329346,320,240
000181.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000181.jpg,275,90,297,146,0,0.9889264106750488,320,240
000182.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000182.jpg,8,100,33,143,0,0.9649152159690857,320,240
000182.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000182.jpg,274,90,295,146,0,0.9870061278343201,320,240
000183.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000183.jpg,8,100,33,143,0,0.9641996026039124,320,240
000183.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000183.jpg,273,90,295,146,0,0.987209141254425,320,240
000184.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000184.jpg,10,101,33,143,0,0.9767268300056458,320,240
000184.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000184.jpg,271,90,293,145,0,0.990199863910675,320,240
000185.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000185.jpg,9,100,34,143,0,0.9741027355194092,320,240
000185.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000185.jpg,271,90,293,145,0,0.9905520677566528,320,240
000186.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000186.jpg,9,101,35,143,0,0.9701951146125793,320,240
000186.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000186.jpg,269,88,292,147,0,0.9909955263137817,320,240
000187.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000187.jpg,9,101,35,143,0,0.9761191010475159,320,240
000187.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000187.jpg,269,88,292,148,0,0.9917492270469666,320,240
000188.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000188.jpg,10,100,36,144,0,0.9666038751602173,320,240
000188.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000188.jpg,265,89,291,147,0,0.9910040497779846,320,240
000189.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000189.jpg,9,100,37,144,0,0.9744565486907959,320,240
000189.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000189.jpg,265,89,291,147,0,0.9922061562538147,320,240
000190.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000190.jpg,15,103,36,141,0,0.8405524492263794,320,240
000190.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000190.jpg,261,92,290,144,0,0.9813926815986633,320,240
000191.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000191.jpg,9,98,39,145,0,0.8328876495361328,320,240
000191.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000191.jpg,261,92,290,144,0,0.9802052974700928,320,240
000192.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000192.jpg,16,101,36,141,0,0.8841304183006287,320,240
000192.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000192.jpg,258,92,289,145,0,0.971434473991394,320,240
000193.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000193.jpg,16,101,36,141,0,0.8510569930076599,320,240
000193.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000193.jpg,258,92,289,145,0,0.9720277786254883,320,240
000194.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000194.jpg,16,101,37,141,0,0.9039345979690552,320,240
000194.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000194.jpg,256,91,290,146,0,0.9468604922294617,320,240
000195.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000195.jpg,16,101,37,141,0,0.9240390062332153,320,240
000195.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000195.jpg,256,91,289,146,0,0.9631307125091553,320,240
000196.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000196.jpg,256,91,288,146,0,0.8654741644859314,320,240
000196.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000196.jpg,17,102,38,141,0,0.8779955506324768,320,240
000197.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000197.jpg,256,91,288,146,0,0.8232067227363586,320,240
000197.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000197.jpg,17,101,38,142,0,0.8974691033363342,320,240
000198.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000198.jpg,18,101,39,141,0,0.9321044087409973,320,240
000198.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000198.jpg,256,87,280,150,0,0.9527233839035034,320,240
000199.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000199.jpg,18,101,39,141,0,0.8829512000083923,320,240
000199.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000199.jpg,258,90,279,151,0,0.95330411195755,320,240
000200.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000200.jpg,19,101,41,140,0,0.9241403937339783,320,240
000200.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000200.jpg,255,87,276,149,0,0.9863842129707336,320,240
000201.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000201.jpg,19,102,41,140,0,0.9202632904052734,320,240
000201.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000201.jpg,256,87,276,150,0,0.9851523637771606,320,240
000202.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000202.jpg,20,101,44,141,0,0.9739492535591125,320,240
000202.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000202.jpg,253,87,274,149,0,0.9859887957572937,320,240
000203.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000203.jpg,20,101,43,141,0,0.9718097448348999,320,240
000203.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000203.jpg,253,88,274,148,0,0.9869700074195862,320,240
000204.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000204.jpg,22,100,44,142,0,0.9813657999038696,320,240
000204.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000204.jpg,250,88,272,148,0,0.9880604147911072,320,240
000205.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000205.jpg,21,100,45,142,0,0.9818969964981079,320,240
000205.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000205.jpg,250,88,272,147,0,0.9894336462020874,320,240
000206.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000206.jpg,244,91,271,143,0,0.9650240540504456,320,240
000206.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000206.jpg,22,101,45,142,0,0.9827651381492615,320,240
000207.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000207.jpg,243,91,271,143,0,0.9737235307693481,320,240
000207.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000207.jpg,22,101,45,142,0,0.9816696047782898,320,240
000208.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000208.jpg,23,101,46,141,0,0.9858819842338562,320,240
000208.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000208.jpg,242,87,270,147,0,0.9950694441795349,320,240
000209.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000209.jpg,23,101,45,142,0,0.9841716289520264,320,240
000209.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000209.jpg,241,87,270,147,0,0.9945861101150513,320,240
000210.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000210.jpg,22,101,46,141,0,0.9843857884407043,320,240
000210.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000210.jpg,238,90,269,145,0,0.9924313426017761,320,240
000211.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000211.jpg,22,102,47,141,0,0.9866966605186462,320,240
000211.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000211.jpg,238,90,269,145,0,0.9923569560050964,320,240
000212.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000212.jpg,21,101,49,141,0,0.9857314229011536,320,240
000212.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000212.jpg,237,90,267,145,0,0.9879913926124573,320,240
000213.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000213.jpg,22,101,49,141,0,0.9839903712272644,320,240
000213.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000213.jpg,237,91,268,144,0,0.9873782992362976,320,240
000214.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000214.jpg,21,102,49,141,0,0.9567490816116333,320,240
000214.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000214.jpg,236,90,266,144,0,0.9802312850952148,320,240
000215.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000215.jpg,20,101,50,142,0,0.9652275443077087,320,240
000215.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000215.jpg,236,90,266,144,0,0.9852920770645142,320,240
000216.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000216.jpg,27,101,49,141,0,0.8548356890678406,320,240
000216.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000216.jpg,236,90,264,144,0,0.9787282943725586,320,240
000217.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000217.jpg,27,101,49,141,0,0.8978560566902161,320,240
000217.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000217.jpg,235,91,264,145,0,0.98158198595047,320,240
000218.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000218.jpg,28,100,49,142,0,0.8767200708389282,320,240
000218.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000218.jpg,234,88,262,146,0,0.993232786655426,320,240
000219.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000219.jpg,28,99,48,142,0,0.8961173892021179,320,240
000219.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000219.jpg,234,88,262,146,0,0.9916589856147766,320,240
000220.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000220.jpg,29,98,49,143,0,0.8964239954948425,320,240
000220.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000220.jpg,233,88,257,147,0,0.9857406616210938,320,240
000221.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000221.jpg,29,99,49,143,0,0.8844172358512878,320,240
000221.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000221.jpg,233,88,257,146,0,0.9816263914108276,320,240
000222.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000222.jpg,30,99,50,142,0,0.8939230442047119,320,240
000222.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000222.jpg,233,88,254,147,0,0.9955368041992188,320,240
000223.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000223.jpg,30,98,50,143,0,0.8870729804039001,320,240
000223.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000223.jpg,233,88,254,147,0,0.9957858324050903,320,240
000224.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000224.jpg,30,99,51,142,0,0.8877612948417664,320,240
000224.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO-master\Data\Source_Images\Test_Images\000224.jpg,231,86,252,149,0,0.9948355555534363,320,240
