image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
000173.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000173.jpg,292,83,319,149,0,0.9881410598754883,320,240
000174.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000174.jpg,293,85,319,146,0,0.9728326201438904,320,240
000175.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000175.jpg,289,87,320,147,0,0.9933768510818481,320,240
000176.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000176.jpg,288,87,319,146,0,0.9901127815246582,320,240
000177.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000177.jpg,288,91,317,145,0,0.9900354146957397,320,240
000178.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000178.jpg,288,92,317,145,0,0.9884155988693237,320,240
000179.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000179.jpg,287,93,316,144,0,0.9887905716896057,320,240
000180.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000180.jpg,287,93,316,144,0,0.9899125099182129,320,240
000181.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000181.jpg,287,92,315,145,0,0.9897997975349426,320,240
000182.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000182.jpg,287,92,315,145,0,0.9904568195343018,320,240
000183.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000183.jpg,286,92,315,145,0,0.9851939678192139,320,240
000184.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000184.jpg,286,92,315,145,0,0.9838799238204956,320,240
000185.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000185.jpg,285,92,313,145,0,0.9824000597000122,320,240
000186.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000186.jpg,285,92,312,145,0,0.9829432368278503,320,240
000187.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000187.jpg,285,92,310,145,0,0.9808158278465271,320,240
000188.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000188.jpg,285,92,309,145,0,0.9810994863510132,320,240
000189.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000189.jpg,285,94,304,148,0,0.9630942940711975,320,240
000190.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000190.jpg,285,94,304,147,0,0.9542427659034729,320,240
000191.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000191.jpg,284,91,303,150,0,0.9843766093254089,320,240
000192.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000192.jpg,0,95,17,150,0,0.3539441227912903,320,240
000192.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000192.jpg,284,89,303,149,0,0.9825745224952698,320,240
000193.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000193.jpg,1,96,18,150,0,0.3553573787212372,320,240
000193.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000193.jpg,282,88,302,149,0,0.9847413301467896,320,240
000194.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000194.jpg,1,96,18,152,0,0.31120404601097107,320,240
000194.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000194.jpg,282,89,302,148,0,0.9848151206970215,320,240
000195.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000195.jpg,279,91,301,146,0,0.978398323059082,320,240
000196.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000196.jpg,279,90,301,147,0,0.9804390072822571,320,240
000197.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000197.jpg,277,91,301,146,0,0.9850984215736389,320,240
000198.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000198.jpg,2,96,19,151,0,0.2917071282863617,320,240
000198.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000198.jpg,277,92,300,145,0,0.9844609498977661,320,240
000199.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000199.jpg,2,96,20,150,0,0.48942533135414124,320,240
000199.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000199.jpg,274,93,300,145,0,0.9762872457504272,320,240
000200.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000200.jpg,2,97,20,149,0,0.4868093729019165,320,240
000200.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000200.jpg,274,93,300,145,0,0.9708050489425659,320,240
000201.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000201.jpg,2,97,21,149,0,0.535025954246521,320,240
000201.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000201.jpg,272,94,298,142,0,0.9843916296958923,320,240
000202.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000202.jpg,2,96,21,149,0,0.5145058035850525,320,240
000202.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000202.jpg,273,94,297,143,0,0.9841102957725525,320,240
000203.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000203.jpg,3,98,23,146,0,0.4230327904224396,320,240
000203.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000203.jpg,272,94,296,142,0,0.9868794083595276,320,240
000204.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000204.jpg,3,97,23,147,0,0.4415394365787506,320,240
000204.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000204.jpg,272,94,296,142,0,0.9875627756118774,320,240
000205.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000205.jpg,3,99,23,145,0,0.6330304145812988,320,240
000205.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000205.jpg,266,89,298,146,0,0.9731815457344055,320,240
000206.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000206.jpg,2,99,24,144,0,0.6857996582984924,320,240
000206.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000206.jpg,269,93,298,143,0,0.9677936434745789,320,240
000207.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000207.jpg,1,99,25,143,0,0.8437715768814087,320,240
000207.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000207.jpg,268,90,296,146,0,0.9877703785896301,320,240
000208.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000208.jpg,1,99,25,143,0,0.8021379709243774,320,240
000208.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000208.jpg,268,90,296,147,0,0.9896978139877319,320,240
000209.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000209.jpg,1,100,26,143,0,0.8706293106079102,320,240
000209.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000209.jpg,270,89,292,147,0,0.989311695098877,320,240
000210.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000210.jpg,1,100,26,143,0,0.8674474358558655,320,240
000210.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000210.jpg,270,89,292,147,0,0.9906545281410217,320,240
000211.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000211.jpg,2,100,26,143,0,0.904817521572113,320,240
000211.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000211.jpg,268,89,289,147,0,0.9899007678031921,320,240
000212.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000212.jpg,1,100,26,143,0,0.9131236672401428,320,240
000212.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000212.jpg,268,89,290,147,0,0.9882786870002747,320,240
000213.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000213.jpg,3,99,26,143,0,0.8535864949226379,320,240
000213.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000213.jpg,266,90,287,147,0,0.9867219924926758,320,240
000214.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000214.jpg,3,100,26,142,0,0.8222618699073792,320,240
000214.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000214.jpg,266,90,287,146,0,0.9858617186546326,320,240
000215.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000215.jpg,3,99,26,143,0,0.8571075201034546,320,240
000215.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000215.jpg,262,91,286,146,0,0.9781385660171509,320,240
000216.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000216.jpg,3,99,26,143,0,0.843554675579071,320,240
000216.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000216.jpg,262,91,286,146,0,0.9794387221336365,320,240
000217.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000217.jpg,4,100,27,144,0,0.849696695804596,320,240
000217.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000217.jpg,258,93,286,143,0,0.9778465628623962,320,240
000218.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000218.jpg,4,100,27,143,0,0.8659083247184753,320,240
000218.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000218.jpg,258,93,285,143,0,0.979854166507721,320,240
000219.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000219.jpg,4,100,28,143,0,0.8477140069007874,320,240
000219.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000219.jpg,252,91,286,143,0,0.9824673533439636,320,240
000220.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000220.jpg,5,99,27,144,0,0.7624089121818542,320,240
000220.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000220.jpg,252,92,286,143,0,0.9853453040122986,320,240
000221.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000221.jpg,7,100,29,143,0,0.6773074269294739,320,240
000221.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000221.jpg,253,90,284,145,0,0.9940420985221863,320,240
000222.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000222.jpg,6,100,29,143,0,0.7624194622039795,320,240
000222.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000222.jpg,253,91,284,144,0,0.9937779307365417,320,240
000223.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000223.jpg,9,100,30,143,0,0.7154191732406616,320,240
000223.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000223.jpg,253,93,282,143,0,0.9943520426750183,320,240
000224.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000224.jpg,9,100,30,143,0,0.7089232802391052,320,240
000224.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000224.jpg,253,93,282,143,0,0.9950547814369202,320,240
000225.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000225.jpg,9,100,31,143,0,0.8524683713912964,320,240
000225.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000225.jpg,252,95,280,142,0,0.9908409714698792,320,240
000226.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000226.jpg,9,100,31,143,0,0.8084730505943298,320,240
000226.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000226.jpg,252,94,279,143,0,0.9936617612838745,320,240
000227.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000227.jpg,10,99,32,144,0,0.8747243881225586,320,240
000227.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000227.jpg,251,93,279,143,0,0.9936769604682922,320,240
000228.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000228.jpg,11,99,32,143,0,0.8869071006774902,320,240
000228.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000228.jpg,251,93,279,143,0,0.9914735555648804,320,240
000229.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000229.jpg,11,99,34,143,0,0.9347633719444275,320,240
000229.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000229.jpg,250,92,276,143,0,0.9946944117546082,320,240
000230.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000230.jpg,11,99,34,143,0,0.9150719046592712,320,240
000230.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000230.jpg,250,91,276,144,0,0.9942996501922607,320,240
000231.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000231.jpg,11,99,35,143,0,0.9675104022026062,320,240
000231.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000231.jpg,249,91,273,144,0,0.9930397272109985,320,240
000232.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000232.jpg,11,99,35,143,0,0.9649040699005127,320,240
000232.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000232.jpg,249,91,273,143,0,0.9941759705543518,320,240
000233.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000233.jpg,9,100,38,142,0,0.9762933850288391,320,240
000233.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000233.jpg,247,90,271,144,0,0.9877548813819885,320,240
000234.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000234.jpg,10,100,37,142,0,0.9753201007843018,320,240
000234.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000234.jpg,247,90,271,144,0,0.9872449040412903,320,240
000235.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000235.jpg,8,99,40,143,0,0.9502627849578857,320,240
000235.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000235.jpg,246,91,268,142,0,0.9923442602157593,320,240
000236.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000236.jpg,8,99,40,143,0,0.9576233625411987,320,240
000236.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000236.jpg,247,90,268,143,0,0.9918587803840637,320,240
000237.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000237.jpg,11,100,40,141,0,0.9375147223472595,320,240
000237.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000237.jpg,246,89,266,145,0,0.9945695996284485,320,240
000238.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000238.jpg,11,100,40,142,0,0.9523476362228394,320,240
000238.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000238.jpg,246,89,266,145,0,0.9933741688728333,320,240
000239.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000239.jpg,11,100,39,141,0,0.9562299251556396,320,240
000239.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000239.jpg,243,88,265,147,0,0.9959824681282043,320,240
000240.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000240.jpg,12,100,39,141,0,0.9538043737411499,320,240
000240.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000240.jpg,242,88,266,147,0,0.9963263273239136,320,240
000241.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000241.jpg,14,101,38,140,0,0.9544548392295837,320,240
000241.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000241.jpg,240,90,265,145,0,0.9950864315032959,320,240
000242.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000242.jpg,15,100,38,141,0,0.9474656581878662,320,240
000242.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000242.jpg,240,90,265,144,0,0.9955011010169983,320,240
000243.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000243.jpg,17,100,38,141,0,0.9345309138298035,320,240
000243.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000243.jpg,237,91,264,143,0,0.9956011772155762,320,240
000244.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000244.jpg,17,101,39,141,0,0.9331256151199341,320,240
000244.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000244.jpg,237,91,264,143,0,0.9960938096046448,320,240
000245.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000245.jpg,20,101,40,141,0,0.9304947853088379,320,240
000245.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000245.jpg,236,92,262,143,0,0.996821939945221,320,240
000246.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000246.jpg,19,101,40,141,0,0.9317260980606079,320,240
000246.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000246.jpg,236,92,261,142,0,0.9971108436584473,320,240
000247.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000247.jpg,20,101,42,141,0,0.9160135388374329,320,240
000247.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000247.jpg,234,91,261,143,0,0.9965267181396484,320,240
000248.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000248.jpg,20,101,42,141,0,0.9321604371070862,320,240
000248.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000248.jpg,235,91,260,142,0,0.9967960715293884,320,240
000249.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000249.jpg,22,100,42,142,0,0.919492244720459,320,240
000249.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000249.jpg,233,89,260,144,0,0.9881699681282043,320,240
000250.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000250.jpg,22,100,42,142,0,0.8945514559745789,320,240
000250.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000250.jpg,234,89,260,144,0,0.9890978932380676,320,240
000251.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000251.jpg,23,100,43,142,0,0.9092463254928589,320,240
000251.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000251.jpg,234,90,256,143,0,0.9944708347320557,320,240
